imo,position_dt_tm,latitude,longitude
9595321,2019-01-09 13:54:59+00,10.65153313,-61.5194664
9595321,2019-01-09 13:27:58+00,10.65153313,-61.51948166
9595321,2019-01-09 13:09:59+00,10.65153313,-61.51948166
9595321,2019-01-09 13:00:57+00,10.65151691,-61.51948166
9595321,2019-01-09 12:42:14+00,10.65213299,-61.52423477
9595321,2019-01-09 12:33:12+00,10.65231705,-61.52813339
9595321,2019-01-09 12:22:55+00,10.64653301,-61.53668213
9595321,2019-01-09 12:05:28+00,10.61936665,-61.58593369
9595321,2019-01-09 11:41:29+00,10.61891651,-61.68821716
9595321,2019-01-09 11:29:17+00,10.63791656,-61.78635025
9595321,2019-01-09 11:15:22+00,10.6585331,-61.80118179
9595321,2019-01-09 10:20:28+00,10.867033,-61.6926651
9595321,2019-01-09 10:15:03+00,10.88636684,-61.67918396
9595321,2019-01-09 10:08:09+00,10.91018295,-61.65958405
9595321,2019-01-09 09:58:22+00,10.94491673,-61.63168335
9595321,2019-01-09 09:47:57+00,10.98283291,-61.60178375
9595321,2019-01-09 09:42:09+00,11.00458336,-61.58463287
9595321,2019-01-09 09:32:47+00,11.0404501,-61.55820084
9595321,2019-01-09 09:07:42+00,11.13518333,-61.48910141
9595321,2019-01-09 09:02:38+00,11.15388298,-61.47516632
9595321,2019-01-09 08:56:45+00,11.17310047,-61.45434952
9595321,2019-01-09 08:42:12+00,11.21920013,-61.40021515
9595321,2019-01-09 08:34:45+00,11.24240017,-61.37313461
9595321,2019-01-09 08:28:16+00,11.26274967,-61.34980011
9595321,2019-01-09 08:22:27+00,11.28086662,-61.32913208
9595321,2019-01-09 08:17:04+00,11.29741669,-61.3097496
9632179,2019-01-09 08:10:57+00,37.35666656,4.829999924
9595321,2019-01-09 07:57:27+00,11.36246681,-61.24288177
9595321,2019-01-09 07:51:41+00,11.3835001,-61.22296524
9632179,2019-01-09 07:36:53+00,37.36833191,4.991333485
9595321,2019-01-09 07:25:19+00,11.48040009,-61.1332016
9595321,2019-01-09 07:15:57+00,11.51539993,-61.10240173
9595321,2019-01-09 07:00:01+00,11.5749836,-61.05003357
9595321,2019-01-09 06:42:33+00,11.64025021,-60.99288177
9247455,2019-01-09 06:42:21+00,6.053076744,89.30003357
9632179,2019-01-09 06:34:42+00,37.38666534,5.283333302
9595321,2019-01-09 06:34:13+00,11.67280006,-60.96481705
9595321,2019-01-09 06:07:12+00,11.78083324,-60.87501526
9595321,2019-01-09 04:18:33+00,12.18630028,-60.49076843
9595321,2019-01-09 04:10:21+00,12.2177496,-60.46206665
9595321,2019-01-09 03:50:51+00,12.28810024,-60.39791489
9632179,2019-01-09 03:19:08+00,37.44833374,6.191666603
9595321,2019-01-09 03:02:04+00,12.46128368,-60.2393837
9595321,2019-01-09 02:41:33+00,12.53369999,-60.17291641
9595321,2019-01-09 02:31:15+00,12.57015038,-60.13945007
9595321,2019-01-09 02:25:33+00,12.59029961,-60.12093353
9595321,2019-01-09 02:10:39+00,12.64296627,-60.07248306
9595321,2019-01-09 02:05:27+00,12.66129971,-60.05571747
9595321,2019-01-09 01:59:39+00,12.68171692,-60.03686523
9595321,2019-01-09 01:51:15+00,12.71150017,-60.00958252
9632179,2019-01-09 01:42:52+00,37.48333359,6.658333302
9595321,2019-01-09 01:36:08+00,12.76509953,-59.96038437
9595321,2019-01-09 01:30:08+00,12.78636646,-59.94094849
9595321,2019-01-09 01:24:08+00,12.80756664,-59.92148209
9595321,2019-01-09 00:55:27+00,12.90881634,-59.82848358
9595321,2019-01-09 00:22:03+00,13.02723312,-59.71976852
9595321,2019-01-09 00:11:03+00,13.06663322,-59.68355179
9632179,2019-01-09 00:09:42+00,37.51333237,7.119999886
9632179,2019-01-09 00:03:41+00,37.51333237,7.150000095
9595321,2019-01-08 23:45:23+00,13.1058836,-59.6313324
9632179,2019-01-08 22:29:15+00,37.5511322,7.608183384
9595321,2019-01-08 21:21:26+00,13.10179996,-59.62874985
9595321,2019-01-08 20:45:27+00,13.10179996,-59.62874985
9595321,2019-01-08 19:03:29+00,13.10179996,-59.62874985
9632179,2019-01-08 18:56:50+00,37.62333298,8.600000381
9632179,2019-01-08 16:13:28+00,37.636633,9.3558
9595321,2019-01-08 15:00:28+00,13.10179996,-59.62874985
9595321,2019-01-08 14:21:27+00,13.10181713,-59.62874985
9247455,2019-01-08 13:48:40+00,6.326076508,92.37248993
9632179,2019-01-08 12:47:27+00,37.61940002,10.28461647
9595321,2019-01-08 12:28:32+00,13.10166645,-59.62833405
9595321,2019-01-08 12:13:36+00,13.10166645,-59.62833405
9595321,2019-01-08 10:47:55+00,13.10463333,-59.63073349
9595321,2019-01-08 10:40:25+00,13.1088829,-59.63708496
9595321,2019-01-08 10:10:15+00,13.13055038,-59.70303345
9595321,2019-01-08 10:02:36+00,13.13864994,-59.72254944
9595321,2019-01-08 09:55:15+00,13.14694977,-59.74263382
9595321,2019-01-08 09:50:05+00,13.15288353,-59.7570343
9595321,2019-01-08 09:35:05+00,13.17035007,-59.79826736
9632179,2019-01-08 09:32:50+00,37.46015167,11.12903309
9595321,2019-01-08 09:29:14+00,13.17711639,-59.81438446
9595321,2019-01-08 09:23:47+00,13.1831665,-59.82960129
9632179,2019-01-08 09:07:39+00,37.41778183,11.23156643
9632179,2019-01-08 09:02:04+00,37.40523148,11.25695038
9595321,2019-01-08 08:56:15+00,13.21368313,-59.9058342
9632179,2019-01-08 08:42:25+00,37.37075043,11.34031677
9595321,2019-01-08 08:30:07+00,13.24076653,-59.97916794
9595321,2019-01-08 08:18:56+00,13.25206661,-60.01065063
9632179,2019-01-08 08:16:31+00,37.31996536,11.45359993
9595321,2019-01-08 08:11:36+00,13.2593832,-60.03133392
9595321,2019-01-08 08:04:25+00,13.26650047,-60.05160141
9632179,2019-01-08 07:50:36+00,37.26866531,11.56071663
9595321,2019-01-08 07:48:04+00,13.28078365,-60.0982666
9632179,2019-01-08 07:45:11+00,37.25461578,11.59121704
9595321,2019-01-08 07:33:27+00,13.28861713,-60.14104843
9632179,2019-01-08 07:25:19+00,37.21981812,11.66734982
9595321,2019-01-08 07:06:08+00,13.306633,-60.21955109
9632179,2019-01-08 07:00:01+00,37.17501831,11.77996635
9595321,2019-01-08 06:40:08+00,13.33928299,-60.28805161
9632179,2019-01-08 06:34:50+00,37.13183212,11.89296627
9595321,2019-01-08 06:22:55+00,13.3597002,-60.32328415
9595321,2019-01-08 06:14:52+00,13.36989975,-60.33940125
9632179,2019-01-08 06:08:59+00,37.08010101,12.00755024
9247455,2019-01-08 06:04:49+00,6.365136623,93.81868744
9595321,2019-01-08 05:48:48+00,13.39624977,-60.39283371
9632179,2019-01-08 05:43:49+00,37.04161835,12.12584972
9595321,2019-01-08 05:22:36+00,13.41775036,-60.44783401
9632179,2019-01-08 05:05:14+00,36.9886322,12.30420017
9595321,2019-01-08 04:56:47+00,13.43678379,-60.50173187
9595321,2019-01-08 04:41:15+00,13.44883347,-60.53541565
9632179,2019-01-08 04:39:38+00,36.95181656,12.42101669
9595321,2019-01-08 04:30:56+00,13.45706654,-60.55830002
9632179,2019-01-08 04:14:20+00,36.91386795,12.53324986
9595321,2019-01-08 04:05:48+00,13.47841644,-60.61800003
9632179,2019-01-08 03:49:09+00,36.88619995,12.64646626
9595321,2019-01-08 03:40:28+00,13.5019331,-60.68508148
9595321,2019-01-08 03:28:14+00,13.51298332,-60.71590042
9595321,2019-01-08 03:14:57+00,13.52646637,-60.74981689
9247455,2019-01-08 03:03:31+00,6.361666679,94.44333649
9595321,2019-01-08 03:01:06+00,13.54209995,-60.78570175
9632179,2019-01-08 02:57:09+00,36.82681656,12.87538338
9595321,2019-01-08 02:53:04+00,13.5511837,-60.80630112
9595321,2019-01-08 02:45:45+00,13.55938339,-60.82513428
9595321,2019-01-08 02:32:54+00,13.57373333,-60.85823441
9632179,2019-01-08 02:31:52+00,36.79826736,12.9859333
9595321,2019-01-08 02:23:58+00,13.58386707,-60.88136673
9632179,2019-01-08 02:06:14+00,36.77294922,13.10793304
9595321,2019-01-08 01:58:52+00,13.61153316,-60.94516754
9595321,2019-01-08 01:53:45+00,13.61715031,-60.95793152
9632179,2019-01-08 01:41:13+00,36.74721527,13.21733379
9595321,2019-01-08 01:33:17+00,13.63993359,-61.00911713
9632179,2019-01-08 01:15:34+00,36.71564865,13.32443333
9595321,2019-01-08 01:07:17+00,13.66963291,-61.07253265
9595321,2019-01-08 00:42:06+00,13.71304989,-61.12519836
9632179,2019-01-08 00:23:45+00,36.65748215,13.55261707
9595321,2019-01-08 00:16:46+00,13.75923347,-61.17271805
9247455,2019-01-08 00:06:28+00,6.364999771,95.07833099
9632179,2019-01-07 23:57:48+00,36.62381744,13.67268372
9595321,2019-01-07 23:51:16+00,13.82083321,-61.17948151
9632179,2019-01-07 23:32:47+00,36.59076691,13.7802
9595321,2019-01-07 23:26:07+00,13.88623333,-61.17710114
9632179,2019-01-07 23:16:37+00,36.57191849,13.85144997
9632179,2019-01-07 23:06:56+00,36.56076813,13.89449978
9632179,2019-01-07 23:00:38+00,36.55348206,13.9227829
9595321,2019-01-07 23:00:16+00,13.94488335,-61.14736557
9595321,2019-01-07 22:50:36+00,13.96168327,-61.12760162
9595321,2019-01-07 22:44:36+00,13.9720335,-61.11534882
9632179,2019-01-07 22:41:21+00,36.53193283,14.01018333
9595321,2019-01-07 22:34:18+00,13.98974991,-61.09384918
9632179,2019-01-07 22:24:45+00,36.51703262,14.08878326
9632179,2019-01-07 22:15:51+00,36.50888443,14.13103294
9595321,2019-01-07 22:13:25+00,14.0198164,-61.04751587
9632179,2019-01-07 22:08:56+00,36.50151825,14.16326714
9595321,2019-01-07 22:08:18+00,14.02271652,-61.03403473
9595321,2019-01-07 22:03:02+00,14.02388287,-61.0201149
9632179,2019-01-07 21:50:36+00,36.48004913,14.24578381
9595321,2019-01-07 21:42:59+00,14.01378345,-60.99715042
9632179,2019-01-07 21:36:25+00,36.46203232,14.30895042
9595321,2019-01-07 21:31:07+00,14.01378345,-60.99716568
9595321,2019-01-07 21:25:06+00,14.01378345,-60.99716568
9632179,2019-01-07 21:21:15+00,36.44236755,14.37618351
9595321,2019-01-07 21:13:00+00,14.01378345,-60.99716568
9595321,2019-01-07 21:07:08+00,14.01378345,-60.99716568
9632179,2019-01-07 21:05:46+00,36.42373276,14.44486713
9632179,2019-01-07 20:59:15+00,36.41631699,14.47366619
9595321,2019-01-07 20:45:59+00,14.01378345,-60.99715042
9632179,2019-01-07 20:45:35+00,36.40243149,14.53425026
9595321,2019-01-07 20:37:06+00,14.01378345,-60.99716568
9632179,2019-01-07 20:34:05+00,36.39149857,14.58504963
9595321,2019-01-07 20:18:59+00,14.01378345,-60.99716568
9632179,2019-01-07 20:14:15+00,36.37053299,14.67199993
9632179,2019-01-07 20:08:55+00,36.3652153,14.69519997
9595321,2019-01-07 19:51:59+00,14.01378345,-60.99716568
9632179,2019-01-07 19:43:15+00,36.33409882,14.80493355
9595321,2019-01-07 19:31:06+00,14.01378345,-60.99716568
9595321,2019-01-07 19:24:58+00,14.01378345,-60.99716568
9632179,2019-01-07 19:17:46+00,36.3032341,14.9159832
9595321,2019-01-07 18:58:01+00,14.01378345,-60.99716568
9632179,2019-01-07 18:51:35+00,36.27545166,15.03498363
9595321,2019-01-07 18:31:01+00,14.01378345,-60.99718475
9595321,2019-01-07 18:04:00+00,14.01378345,-60.99718475
9632179,2019-01-07 18:00:15+00,36.216465,15.26561642
9595321,2019-01-07 17:46:07+00,14.01378345,-60.99718475
9595321,2019-01-07 17:37:00+00,14.01378345,-60.99718475
9632179,2019-01-07 17:34:20+00,36.18398285,15.381917
9595321,2019-01-07 17:28:04+00,14.01378345,-60.99718475
9595321,2019-01-07 17:10:00+00,14.01378345,-60.99718475
9632179,2019-01-07 17:09:18+00,36.1556015,15.49396706
9595321,2019-01-07 16:52:05+00,14.01378345,-60.99716568
9632179,2019-01-07 16:43:21+00,36.12901688,15.60946655
9595321,2019-01-07 16:42:59+00,14.01378345,-60.99716568
9595321,2019-01-07 16:31:05+00,14.01378345,-60.99716568
9632179,2019-01-07 16:17:20+00,36.10074997,15.72325039
9595321,2019-01-07 16:10:03+00,14.01376629,-60.99716568
9632179,2019-01-07 15:51:59+00,36.07238388,15.83456707
9595321,2019-01-07 15:46:01+00,14.01376629,-60.99716568
9595321,2019-01-07 15:34:05+00,14.01376629,-60.99716568
9247455,2019-01-07 15:27:30+00,6.133333206,96.91666412
9632179,2019-01-07 15:25:58+00,36.0412674,15.95003319
9595321,2019-01-07 15:19:01+00,14.01376629,-60.99716568
9595321,2019-01-07 15:10:03+00,14.01376629,-60.99716568
9632179,2019-01-07 15:00:22+00,36.01034927,16.06629944
9595321,2019-01-07 14:52:00+00,14.01376629,-60.99716568
9632179,2019-01-07 14:34:47+00,35.97985077,16.18499947
9595321,2019-01-07 14:31:07+00,14.01378345,-60.99716568
9595321,2019-01-07 14:25:00+00,14.01378345,-60.99716568
9247455,2019-01-07 14:12:24+00,6.133333206,97.17333221
9595321,2019-01-07 14:07:02+00,14.01378345,-60.99716568
9595321,2019-01-07 13:54:59+00,14.01378345,-60.99716568
9595321,2019-01-07 13:49:00+00,14.01378345,-60.99716568
9595321,2019-01-07 13:28:00+00,14.01378345,-60.99716568
9595321,2019-01-07 13:00:59+00,14.01378345,-60.99716568
9595321,2019-01-07 12:33:59+00,14.01378345,-60.99716568
9595321,2019-01-07 12:28:06+00,14.01378345,-60.99716568
9595321,2019-01-07 12:07:01+00,14.01378345,-60.99716568
9595321,2019-01-07 11:39:59+00,14.01378345,-60.99716568
9595321,2019-01-07 11:27:40+00,14.01418304,-60.99963379
9595321,2019-01-07 11:13:33+00,14.02111626,-61.01028442
9595321,2019-01-07 10:59:12+00,14.02133369,-61.01798248
9595321,2019-01-07 10:48:13+00,14.03396702,-61.03291702
9595321,2019-01-07 10:34:19+00,14.06586647,-61.06651688
9595321,2019-01-07 10:22:13+00,14.09221649,-61.09771729
9595321,2019-01-07 10:16:53+00,14.10481644,-61.11309814
9595321,2019-01-07 09:52:04+00,14.15681648,-61.18078232
9595321,2019-01-07 09:31:24+00,14.20429993,-61.24013519
9595321,2019-01-07 09:19:28+00,14.24361706,-61.26191711
9595321,2019-01-07 09:10:25+00,14.27371693,-61.27360153
9595321,2019-01-07 09:01:09+00,14.30599976,-61.2864151
9595321,2019-01-07 08:44:32+00,14.36429977,-61.30928421
9595321,2019-01-07 08:38:25+00,14.3856163,-61.31726837
9595321,2019-01-07 08:28:38+00,14.42090034,-61.33033371
9632179,2019-01-07 08:21:29+00,35.4766655,18.11666679
9595321,2019-01-07 08:15:25+00,14.46805,-61.34780121
9595321,2019-01-07 07:49:05+00,14.5607996,-61.38225174
9595321,2019-01-07 07:24:04+00,14.63408375,-61.40898514
9632179,2019-01-07 06:42:15+00,35.31999969,18.73833275
9595321,2019-01-07 06:31:24+00,14.79166698,-61.46770096
9595321,2019-01-07 06:05:25+00,14.87413311,-61.49860001
9595321,2019-01-07 05:40:05+00,14.95753288,-61.52951813
9595321,2019-01-07 05:14:26+00,15.04061699,-61.56028366
9595321,2019-01-07 05:09:24+00,15.05659962,-61.56616592
9632179,2019-01-07 05:05:59+00,35.17833328,19.30666733
9595321,2019-01-07 04:54:24+00,15.10438347,-61.58395004
9595321,2019-01-07 04:23:33+00,15.20195007,-61.62009811
9595321,2019-01-07 04:17:52+00,15.22021675,-61.62671661
9595321,2019-01-07 03:55:05+00,15.29765034,-61.65543365
9247455,2019-01-07 03:54:30+00,5.173333168,98.81999969
9595321,2019-01-07 03:32:35+00,15.37653351,-61.65473175
9632179,2019-01-07 03:29:43+00,35.08333206,19.57166672
9595321,2019-01-07 03:24:25+00,15.40493298,-61.64523315
9595321,2019-01-07 03:07:05+00,15.4645834,-61.62530136
9595321,2019-01-07 02:49:55+00,15.52223301,-61.60608292
9595321,2019-01-07 02:41:25+00,15.55049992,-61.59674835
9247455,2019-01-07 02:18:29+00,4.931666851,99.04333496
9595321,2019-01-07 02:13:35+00,15.64343357,-61.56558228
9595321,2019-01-07 02:02:44+00,15.68000031,-61.55345154
9632179,2019-01-07 01:53:30+00,34.93999863,20.17833328
9595321,2019-01-07 01:47:15+00,15.73293304,-61.5361824
9595321,2019-01-07 01:41:43+00,15.75173378,-61.53098297
9595321,2019-01-07 01:24:35+00,15.80963326,-61.51278305
9595321,2019-01-07 00:23:46+00,16.02031708,-61.50046539
9632179,2019-01-07 00:14:18+00,34.77500153,20.80166626
9595321,2019-01-07 00:11:35+00,16.06386757,-61.50038147
9595321,2019-01-06 23:59:45+00,16.1055336,-61.50004959
9632179,2019-01-06 23:59:36+00,34.75148392,20.89326668
9595321,2019-01-06 23:42:35+00,16.15151596,-61.5198822
9595321,2019-01-06 23:27:18+00,16.18356705,-61.54524994
9595321,2019-01-06 23:20:23+00,16.20463371,-61.52961731
9595321,2019-01-06 23:10:54+00,16.22730064,-61.53658295
9595321,2019-01-06 22:54:51+00,16.2345829,-61.53773499
9595321,2019-01-06 22:33:51+00,16.23460007,-61.53773499
9595321,2019-01-06 22:27:49+00,16.23460007,-61.53773499
9632179,2019-01-06 22:26:30+00,34.59653473,21.46836662
9595321,2019-01-06 22:15:51+00,16.23460007,-61.53771591
9595321,2019-01-06 22:03:50+00,16.23464966,-61.53778458
9595321,2019-01-06 21:57:51+00,16.23464966,-61.5377655
9595321,2019-01-06 21:27:51+00,16.23463249,-61.53775024
9595321,2019-01-06 21:09:49+00,16.23463249,-61.53775024
9595321,2019-01-06 20:51:50+00,16.23463249,-61.53775024
9632179,2019-01-06 20:46:48+00,34.44960022,22.08338356
9595321,2019-01-06 20:21:49+00,16.23463249,-61.53775024
9595321,2019-01-06 20:00:50+00,16.23463249,-61.53775024
9595321,2019-01-06 19:42:50+00,16.23463249,-61.53775024
9595321,2019-01-06 19:36:51+00,16.23463249,-61.53775024
9595321,2019-01-06 19:21:52+00,16.23463249,-61.53775024
9595321,2019-01-06 19:03:50+00,16.23463249,-61.53775024
9247455,2019-01-06 18:54:22+00,3.783908367,100.0889893
9595321,2019-01-06 18:45:49+00,16.23463249,-61.53775024
9247455,2019-01-06 18:29:02+00,3.719700098,100.1496735
9595321,2019-01-06 18:27:50+00,16.23464966,-61.5377655
9247455,2019-01-06 18:03:13+00,3.651871681,100.2092133
9595321,2019-01-06 18:00:52+00,16.23464966,-61.5377655
9595321,2019-01-06 17:39:50+00,16.23464966,-61.5377655
9247455,2019-01-06 17:34:23+00,3.58319664,100.2720718
9595321,2019-01-06 16:51:52+00,16.23463249,-61.53775024
9595321,2019-01-06 16:33:51+00,16.23463249,-61.53775024
9247455,2019-01-06 16:22:32+00,3.406623363,100.4392471
9595321,2019-01-06 16:15:48+00,16.23463249,-61.53775024
9595321,2019-01-06 16:09:50+00,16.23463249,-61.53775024
9595321,2019-01-06 15:45:52+00,16.23463249,-61.53775024
9595321,2019-01-06 15:39:52+00,16.23463249,-61.53775024
9595321,2019-01-06 15:27:50+00,16.23463249,-61.53775024
9595321,2019-01-06 15:09:52+00,16.23463249,-61.5377655
9595321,2019-01-06 14:42:51+00,16.23463249,-61.53775024
9595321,2019-01-06 14:27:50+00,16.23463249,-61.5377655
9595321,2019-01-06 14:15:52+00,16.23463249,-61.53775024
9595321,2019-01-06 14:09:50+00,16.23463249,-61.53775024
9595321,2019-01-06 13:45:50+00,16.23463249,-61.53775024
9595321,2019-01-06 13:27:50+00,16.23463249,-61.53775024
9595321,2019-01-06 13:18:50+00,16.23463249,-61.53775024
9247455,2019-01-06 13:10:22+00,2.925529957,100.9185562
9595321,2019-01-06 13:09:51+00,16.23463249,-61.53775024
9595321,2019-01-06 12:51:50+00,16.23463249,-61.5377655
9595321,2019-01-06 12:15:50+00,16.23464966,-61.53775024
9595321,2019-01-06 11:52:23+00,16.23463249,-61.5377655
9595321,2019-01-06 11:35:18+00,16.23186684,-61.53815079
9595321,2019-01-06 11:26:54+00,16.21615028,-61.53213501
9595321,2019-01-06 11:20:10+00,16.19441605,-61.52970123
9595321,2019-01-06 11:01:43+00,16.15366745,-61.51521683
9595321,2019-01-06 10:56:18+00,16.13750076,-61.50645065
9595321,2019-01-06 10:50:01+00,16.11841583,-61.50108337
9632179,2019-01-06 10:46:00+00,33.45316696,25.7762661
9595321,2019-01-06 10:34:59+00,16.06546593,-61.50028229
9595321,2019-01-06 10:16:59+00,16.00304985,-61.50063324
9595321,2019-01-06 10:10:39+00,15.98091698,-61.50096512
9595321,2019-01-06 10:02:29+00,15.95118332,-61.50139999
9595321,2019-01-06 09:45:00+00,15.88576698,-61.50268173
9595321,2019-01-06 09:33:28+00,15.84189987,-61.503685
9595321,2019-01-06 09:08:29+00,15.75313377,-61.52511597
9595321,2019-01-06 09:02:40+00,15.73270035,-61.5319519
9595321,2019-01-06 08:44:17+00,15.66625023,-61.55278397
9595321,2019-01-06 08:35:36+00,15.63408375,-61.5638504
9595321,2019-01-06 08:22:56+00,15.58755016,-61.58060074
9595321,2019-01-06 08:09:45+00,15.5402832,-61.59678268
9247455,2019-01-06 07:55:02+00,2.390599966,101.7246246
9595321,2019-01-06 07:50:04+00,15.46583366,-61.62193298
9595321,2019-01-06 07:44:12+00,15.44246674,-61.62990189
9632179,2019-01-06 07:38:31+00,33.1483345,26.92333412
9247455,2019-01-06 07:27:43+00,2.334161758,101.7943649
9595321,2019-01-06 07:25:40+00,15.3728838,-61.65321732
9595321,2019-01-06 07:18:50+00,15.34834957,-61.66083145
9595321,2019-01-06 07:07:39+00,15.30773354,-61.65586853
9247455,2019-01-06 07:01:35+00,2.278700113,101.8616409
9595321,2019-01-06 06:50:59+00,15.2532835,-61.63238144
9595321,2019-01-06 06:36:40+00,15.2066164,-61.61243439
9247455,2019-01-06 06:36:32+00,2.223793268,101.9283447
9595321,2019-01-06 06:27:40+00,15.17681694,-61.59968185
9247455,2019-01-06 06:10:28+00,2.167054892,101.9991379
9595321,2019-01-06 06:00:00+00,15.08516693,-61.56034851
9632179,2019-01-06 05:59:14+00,32.98833466,27.52166748
9595321,2019-01-06 05:51:19+00,15.05616665,-61.54798508
9595321,2019-01-06 05:36:10+00,15.0057497,-61.52646637
9247455,2019-01-06 05:31:43+00,2.083564997,102.1005783
9247455,2019-01-06 05:06:34+00,2.026444912,102.169342
9595321,2019-01-06 04:44:50+00,14.83733368,-61.45423508
9247455,2019-01-06 04:40:35+00,1.969741702,102.2388535
9632179,2019-01-06 04:25:59+00,32.83000183,28.10000038
9595321,2019-01-06 04:19:31+00,14.76815033,-61.40106583
9595321,2019-01-06 04:07:50+00,14.74263287,-61.36756516
9595321,2019-01-06 03:53:50+00,14.71109962,-61.32635117
9595321,2019-01-06 03:37:59+00,14.67541695,-61.28018188
9595321,2019-01-06 03:18:19+00,14.63115025,-61.22266769
9595321,2019-01-06 03:13:18+00,14.61986637,-61.20796585
9247455,2019-01-06 03:12:27+00,1.833333373,102.5183334
9595321,2019-01-06 03:01:01+00,14.5960331,-61.17010117
9595321,2019-01-06 02:52:00+00,14.58966637,-61.1362648
9595321,2019-01-06 02:38:49+00,14.58199978,-61.09083176
9595321,2019-01-06 02:26:00+00,14.59395027,-61.06258392
9595321,2019-01-06 02:06:43+00,14.60001659,-61.06126785
9595321,2019-01-06 02:00:46+00,14.60003376,-61.06129837
9595321,2019-01-06 01:30:44+00,14.60004997,-61.06129837
9247455,2019-01-06 01:06:24+00,1.664999962,102.9000015
9595321,2019-01-06 01:03:45+00,14.60004997,-61.06129837
9595321,2019-01-06 00:36:45+00,14.60004997,-61.06129837
9247455,2019-01-06 00:23:25+00,1.596871614,103.0211716
9632179,2019-01-06 00:23:11+00,32.44753265,29.54459953
9595321,2019-01-06 00:06:46+00,14.60004997,-61.06129837
9247455,2019-01-05 23:44:15+00,1.520089984,103.1123505
9595321,2019-01-05 23:39:45+00,14.60004997,-61.06129837
9632179,2019-01-05 23:33:01+00,32.3670845,29.84230042
9247455,2019-01-05 23:17:14+00,1.466173291,103.177002
9595321,2019-01-05 23:12:47+00,14.60000038,-61.06126785
9247455,2019-01-05 23:01:15+00,1.434653282,103.2144012
9247455,2019-01-05 22:52:03+00,1.415281653,103.2336884
9595321,2019-01-05 22:36:46+00,14.60000038,-61.06124878
9247455,2019-01-05 22:26:53+00,1.360195041,103.2898788
9247455,2019-01-05 22:08:40+00,1.320634961,103.3317871
9595321,2019-01-05 22:06:47+00,14.60003376,-61.06129837
9247455,2019-01-05 22:01:24+00,1.304716706,103.3486328
9632179,2019-01-05 22:00:56+00,32.21666718,30.38333321
9632179,2019-01-05 21:52:49+00,32.20383453,30.43021584
9247455,2019-01-05 21:47:49+00,1.273543358,103.3806381
9595321,2019-01-05 21:36:46+00,14.60004997,-61.06128311
9247455,2019-01-05 21:30:48+00,1.238636613,103.4235687
9247455,2019-01-05 21:15:19+00,1.225451708,103.4753265
9247455,2019-01-05 21:10:19+00,1.221568346,103.4918442
9632179,2019-01-05 21:09:00+00,32.13085175,30.69693375
9595321,2019-01-05 21:06:48+00,14.60003376,-61.06128311
9247455,2019-01-05 20:59:07+00,1.213935018,103.5264893
9247455,2019-01-05 20:53:08+00,1.209944963,103.5445023
9247455,2019-01-05 20:42:59+00,1.203199983,103.5777283
9595321,2019-01-05 20:42:44+00,14.60003376,-61.06129837
9595321,2019-01-05 20:36:47+00,14.60003376,-61.06129837
9247455,2019-01-05 20:34:03+00,1.198011637,103.6065521
9247455,2019-01-05 20:27:19+00,1.193586707,103.6298141
9247455,2019-01-05 20:19:05+00,1.187924981,103.6512375
9247455,2019-01-05 20:11:41+00,1.184996724,103.6640167
9595321,2019-01-05 20:06:46+00,14.60003376,-61.06129837
9247455,2019-01-05 20:06:09+00,1.183671713,103.6713104
9247455,2019-01-05 19:55:57+00,1.187506676,103.6787491
9247455,2019-01-05 19:50:29+00,1.190155029,103.6784439
9247455,2019-01-05 19:40:14+00,1.189975023,103.6806183
9595321,2019-01-05 19:36:45+00,14.60003376,-61.06129837
9247455,2019-01-05 19:34:21+00,1.189610004,103.6804657
9247455,2019-01-05 19:25:18+00,1.189085007,103.6806641
9247455,2019-01-05 19:13:16+00,1.189221621,103.6804962
9595321,2019-01-05 19:06:45+00,14.60003376,-61.06129837
9247455,2019-01-05 19:01:11+00,1.189541698,103.6804276
9247455,2019-01-05 18:52:15+00,1.189653277,103.6804047
9247455,2019-01-05 18:43:19+00,1.189674973,103.6804504
9595321,2019-01-05 18:36:45+00,14.60004997,-61.06129837
9247455,2019-01-05 18:34:11+00,1.189615011,103.6804199
9247455,2019-01-05 18:28:16+00,1.189518332,103.6804276
9247455,2019-01-05 18:07:13+00,1.188721657,103.680809
9595321,2019-01-05 18:06:48+00,14.60004997,-61.06129837
9247455,2019-01-05 17:58:24+00,1.18840003,103.6809998
9247455,2019-01-05 17:52:23+00,1.188373327,103.6810379
9247455,2019-01-05 17:43:16+00,1.188444972,103.6809616
9595321,2019-01-05 17:39:44+00,14.60004997,-61.06129837
9247455,2019-01-05 17:37:16+00,1.188680053,103.6808472
9247455,2019-01-05 17:31:21+00,1.188778281,103.6807327
9247455,2019-01-05 17:22:16+00,1.188831687,103.6806793
9247455,2019-01-05 17:13:11+00,1.188616633,103.6807861
9595321,2019-01-05 17:12:45+00,14.60004997,-61.06129837
9247455,2019-01-05 17:04:15+00,1.188361645,103.6810303
9247455,2019-01-05 16:58:22+00,1.188231707,103.6810379
9247455,2019-01-05 16:52:25+00,1.188249946,103.6811981
9247455,2019-01-05 16:43:19+00,1.188268304,103.6810532
9247455,2019-01-05 16:37:12+00,1.188155055,103.6811295
9595321,2019-01-05 16:30:45+00,14.60004997,-61.06129837
9247455,2019-01-05 16:25:21+00,1.18808496,103.681282
9247455,2019-01-05 16:19:15+00,1.188093305,103.6812439
